0	1	Auburn University, Auburn, AL	Auburn University, Auburn, AL
0	33	Auburn University, Auburn, AL	Shanghai Jiaotong University, China
0	34	Auburn University, Auburn, AL	null
0	35	Auburn University, Auburn, AL	null
0	36	Auburn University, Auburn, AL	null
0	37	Auburn University, Auburn, AL	null
0	38	Auburn University, Auburn, AL	null
0	39	Auburn University, Auburn, AL	null
0	40	Auburn University, Auburn, AL	School of Computer Science, Wuhan University, Wuhan 430079, China
0	41	Auburn University, Auburn, AL	null
0	42	Auburn University, Auburn, AL	Hong Kong University of Science and Technology
0	43	Auburn University, Auburn, AL	Hong Kong University of Science and Technology
0	44	Auburn University, Auburn, AL	null
0	45	Auburn University, Auburn, AL	University of Wisconsin
0	46	Auburn University, Auburn, AL	null
0	47	Auburn University, Auburn, AL	null
0	48	Auburn University, Auburn, AL	null
0	49	Auburn University, Auburn, AL	Hong Kong University of Science and Technology. leichen@cs.ust.hk
0	50	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong. leichen@cse.ust.hk
0	51	Auburn University, Auburn, AL	Dept. of Computer Science and Engineering, Hong Kong University of Sci. and Tech., Clear Water Bay, Hong Kong, China. leichen@cse.ust.hk
0	52	Auburn University, Auburn, AL	Computer Sciences Department, University of Wisconsin - Madison, 1210 West Dayton Street, Madison, WI, 53705, USA. chenl@cs.wisc.edu
0	53	Auburn University, Auburn, AL	Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China. leichen@cse.ust.hk
0	54	Auburn University, Auburn, AL	null
0	55	Auburn University, Auburn, AL	null
0	56	Auburn University, Auburn, AL	null
0	57	Auburn University, Auburn, AL	null
0	58	Auburn University, Auburn, AL	null
0	59	Auburn University, Auburn, AL	null
0	60	Auburn University, Auburn, AL	null
0	61	Auburn University, Auburn, AL	null
0	62	Auburn University, Auburn, AL	null
0	63	Auburn University, Auburn, AL	null
0	64	Auburn University, Auburn, AL	null
0	65	Auburn University, Auburn, AL	Purdue University, West Lafayette, IN
0	66	Auburn University, Auburn, AL	Purdue University
0	67	Auburn University, Auburn, AL	Purdue University, West Lafayette, IN
0	68	Auburn University, Auburn, AL	Department of CSE, Hong Kong University of Science and Technology, Hong Kong. leichen@cse.ust.hk
0	69	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hongkong, China
0	70	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
0	71	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
0	72	Auburn University, Auburn, AL	State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing, China 100080
0	73	Auburn University, Auburn, AL	null
0	74	Auburn University, Auburn, AL	null
0	75	Auburn University, Auburn, AL	null
0	76	Auburn University, Auburn, AL	null
0	77	Auburn University, Auburn, AL	null
0	78	Auburn University, Auburn, AL	null
0	79	Auburn University, Auburn, AL	null
0	80	Auburn University, Auburn, AL	null
0	81	Auburn University, Auburn, AL	null
0	82	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
0	83	Auburn University, Auburn, AL	null
0	84	Auburn University, Auburn, AL	null
0	85	Auburn University, Auburn, AL	null
0	86	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
0	87	Auburn University, Auburn, AL	null
0	88	Auburn University, Auburn, AL	National Chiao Tung University, Taiwan
0	89	Auburn University, Auburn, AL	null
0	90	Auburn University, Auburn, AL	null
0	91	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
0	92	Auburn University, Auburn, AL	null
0	93	Auburn University, Auburn, AL	null
0	94	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong
0	95	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Kowloon, Hong Kong
0	96	Auburn University, Auburn, AL	null
0	97	Auburn University, Auburn, AL	null
0	98	Auburn University, Auburn, AL	null
0	99	Auburn University, Auburn, AL	Hong Kong University of Science and Technology
0	100	Auburn University, Auburn, AL	null
0	101	Auburn University, Auburn, AL	null
0	102	Auburn University, Auburn, AL	null
0	103	Auburn University, Auburn, AL	null
0	104	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
0	105	Auburn University, Auburn, AL	null
0	106	Auburn University, Auburn, AL	null
0	107	Auburn University, Auburn, AL	School of Mechanical and Electronic Engineering, Wuhan University of Technology, Wuhan, China 430070
0	108	Auburn University, Auburn, AL	null
0	109	Auburn University, Auburn, AL	null
0	110	Auburn University, Auburn, AL	null
0	111	Auburn University, Auburn, AL	Network Systems and Service Lab., Department of Computer Science, National University of Singapore, Kent Ridge, Singapore
0	112	Auburn University, Auburn, AL	null
0	113	Auburn University, Auburn, AL	null
0	114	Auburn University, Auburn, AL	null
0	115	Auburn University, Auburn, AL	Department of Mathematics, East China Normal University, Shanghai 200062, PR China
0	116	Auburn University, Auburn, AL	null
0	117	Auburn University, Auburn, AL	null
0	118	Auburn University, Auburn, AL	Department of Computer Science & Engineering, Nanjing University of Aeronautics & Astronautics, 29 Yudao Street, Nanjing 210016, China
0	119	Auburn University, Auburn, AL	null
0	120	Auburn University, Auburn, AL	School of Computing, National University of Singapore, 3 Science Drive 2, Singapore 117543, Singapore
0	121	Auburn University, Auburn, AL	Network Systems and Service Lab, Department of Computer Science, National University of Singapore, Singapore
0	122	Auburn University, Auburn, AL	null
0	123	Auburn University, Auburn, AL	null
0	124	Auburn University, Auburn, AL	null
0	125	Auburn University, Auburn, AL	Department of Automatic Control, Beijing University of Aeronautics and Astronautics, Beijing 100083, China
0	126	Auburn University, Auburn, AL	null
0	127	Auburn University, Auburn, AL	null
0	128	Auburn University, Auburn, AL	null
0	129	Auburn University, Auburn, AL	Aff1 Aff2
0	130	Auburn University, Auburn, AL	Network Systems and Service Lab, Department of Computer Science, National University of Singapore, Singapore, Singapore
0	131	Auburn University, Auburn, AL	null
0	132	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, HKSAR, P.R.China
0	133	Auburn University, Auburn, AL	Dept. of Electr. & Comput. Eng., Univ. of California, Davis, CA, USA
0	134	Auburn University, Auburn, AL	null
0	135	Auburn University, Auburn, AL	null
0	136	Auburn University, Auburn, AL	Dept. of Electr. & Comput. Eng., Univ. of California, Davis, CA, USA
0	137	Auburn University, Auburn, AL	Marvell Semicond., Sunnyvale, CA
0	138	Auburn University, Auburn, AL	Keyeye Commun., Sacramento
0	139	Auburn University, Auburn, AL	null
0	140	Auburn University, Auburn, AL	null
0	141	Auburn University, Auburn, AL	null
0	142	Auburn University, Auburn, AL	null
0	143	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
0	144	Auburn University, Auburn, AL	null
0	145	Auburn University, Auburn, AL	Computer Science Department, Hong Kong University of Science and Technology, Hong Kong, China
0	146	Auburn University, Auburn, AL	null
0	147	Auburn University, Auburn, AL	null
0	148	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
0	149	Auburn University, Auburn, AL	Hong Kong University of Science and Technology
0	150	Auburn University, Auburn, AL	null
0	151	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
0	152	Auburn University, Auburn, AL	null
0	153	Auburn University, Auburn, AL	Department of Electrical and Computer Engineering, University of Waterloo, 200 University Avenue West, Waterloo, Ontario, Canada N2L 3G1
0	154	Auburn University, Auburn, AL	Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Kowloon, Hong Kong, China
0	155	Auburn University, Auburn, AL	The Hong Kong University of Science and Technology, Hong Kong, Hong Kong
0	156	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
0	157	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong
0	158	Auburn University, Auburn, AL	null
0	159	Auburn University, Auburn, AL	Purdue University, West Lafayette, IN, USA
0	160	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
0	161	Auburn University, Auburn, AL	null
0	162	Auburn University, Auburn, AL	Linköping University, Norrköping
0	163	Auburn University, Auburn, AL	Social Robotics Lab, Interactive and Digital Media Institute, Department of Electrical and Computer Engineering, National University of Singapore 117576
0	164	Auburn University, Auburn, AL	null
0	165	Auburn University, Auburn, AL	Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, 200062, PR China
0	166	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
0	167	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
0	168	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
0	169	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
0	170	Auburn University, Auburn, AL	null
0	171	Auburn University, Auburn, AL	null
0	172	Auburn University, Auburn, AL	null
0	173	Auburn University, Auburn, AL	null
0	174	Auburn University, Auburn, AL	null
0	175	Auburn University, Auburn, AL	null
0	176	Auburn University, Auburn, AL	null
0	177	Auburn University, Auburn, AL	Beijing Laboratory of Intelligent Information Technology, School of Computer Science, Beijing Institute of Technology, Beijing, P.R. China 100081
0	178	Auburn University, Auburn, AL	Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, 200062, China
0	179	Auburn University, Auburn, AL	Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, 200062, China
0	180	Auburn University, Auburn, AL	null
0	181	Auburn University, Auburn, AL	Computer Sciences Department, University of Wisconsin-Madison, Madison, WI 53706, USA
0	182	Auburn University, Auburn, AL	School of Electrical and Electronic Engineering, Nanyang Technological University, Nanyang Avenue, Singapore 639798, Singapore and School of Computing, National University of Singapore, 3 Science Drive 2, Singapore 117543, Singapore
0	183	Auburn University, Auburn, AL	null
0	184	Auburn University, Auburn, AL	null
0	185	Auburn University, Auburn, AL	School of Electrical and Electronic Engineering, Nanyang Technological University, Nanyang Avenue, Singapore 639798, Singapore and School of Computing, National University of Singapore, 3 Science Drive 2, Singapore 117543, Singapore
0	186	Auburn University, Auburn, AL	null
0	187	Auburn University, Auburn, AL	Educational Testing Service, Princeton, NJ
0	188	Auburn University, Auburn, AL	Educational Testing Service, Princeton, NJ
0	189	Auburn University, Auburn, AL	null
0	190	Auburn University, Auburn, AL	Hong Kong University of Science and Technology,
0	191	Auburn University, Auburn, AL	Hong Kong University of Science and Technology,
0	192	Auburn University, Auburn, AL	null
0	193	Auburn University, Auburn, AL	University of Waterloo (Canada)
0	194	Auburn University, Auburn, AL	null
0	195	Auburn University, Auburn, AL	null
1	2	Auburn University, Auburn, AL	Auburn, AL
1	3	Auburn University, Auburn, AL	IBM China Software Development Lab, China
1	4	Auburn University, Auburn, AL	null
1	5	Auburn University, Auburn, AL	null
1	6	Auburn University, Auburn, AL	null
1	7	Auburn University, Auburn, AL	null
1	8	Auburn University, Auburn, AL	HKUST, Kowloon, HKSAR, P. R. China
1	9	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
1	10	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
1	11	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
1	12	Auburn University, Auburn, AL	null
1	13	Auburn University, Auburn, AL	null
1	14	Auburn University, Auburn, AL	Wayne State University
1	15	Auburn University, Auburn, AL	null
1	16	Auburn University, Auburn, AL	null
1	17	Auburn University, Auburn, AL	null
1	18	Auburn University, Auburn, AL	null
1	19	Auburn University, Auburn, AL	null
1	20	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
1	21	Auburn University, Auburn, AL	Department of Computer Science and Engineering, HKUST, Hong Kong, China
1	22	Auburn University, Auburn, AL	Dept of Computer Science & Engineering, HKUST, HKSAR, P.R.China
1	23	Auburn University, Auburn, AL	Hong Kong of Science and Technology, Hong Kong, China
1	24	Auburn University, Auburn, AL	null
1	25	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
1	26	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, HKSAR, P.R.China
1	27	Auburn University, Auburn, AL	Hong Kong Univ. of Sci. & Tech., Hong Kong, China
1	28	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
1	29	Auburn University, Auburn, AL	Hong Kong Univ. of Sci. & Tech.
1	30	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China
1	31	Auburn University, Auburn, AL	null
1	32	Auburn University, Auburn, AL	null
1	33	Auburn University, Auburn, AL	Shanghai Jiaotong University, China
1	34	Auburn University, Auburn, AL	null
1	35	Auburn University, Auburn, AL	null
1	36	Auburn University, Auburn, AL	null
1	37	Auburn University, Auburn, AL	null
1	38	Auburn University, Auburn, AL	null
1	39	Auburn University, Auburn, AL	null
1	40	Auburn University, Auburn, AL	School of Computer Science, Wuhan University, Wuhan 430079, China
1	41	Auburn University, Auburn, AL	null
1	42	Auburn University, Auburn, AL	Hong Kong University of Science and Technology
1	43	Auburn University, Auburn, AL	Hong Kong University of Science and Technology
1	44	Auburn University, Auburn, AL	null
1	45	Auburn University, Auburn, AL	University of Wisconsin
1	46	Auburn University, Auburn, AL	null
1	47	Auburn University, Auburn, AL	null
1	48	Auburn University, Auburn, AL	null
1	49	Auburn University, Auburn, AL	Hong Kong University of Science and Technology. leichen@cs.ust.hk
1	50	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong. leichen@cse.ust.hk
1	51	Auburn University, Auburn, AL	Dept. of Computer Science and Engineering, Hong Kong University of Sci. and Tech., Clear Water Bay, Hong Kong, China. leichen@cse.ust.hk
1	52	Auburn University, Auburn, AL	Computer Sciences Department, University of Wisconsin - Madison, 1210 West Dayton Street, Madison, WI, 53705, USA. chenl@cs.wisc.edu
1	53	Auburn University, Auburn, AL	Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China. leichen@cse.ust.hk
1	54	Auburn University, Auburn, AL	null
1	55	Auburn University, Auburn, AL	null
1	56	Auburn University, Auburn, AL	null
1	57	Auburn University, Auburn, AL	null
1	58	Auburn University, Auburn, AL	null
1	59	Auburn University, Auburn, AL	null
1	60	Auburn University, Auburn, AL	null
1	61	Auburn University, Auburn, AL	null
1	62	Auburn University, Auburn, AL	null
1	63	Auburn University, Auburn, AL	null
1	64	Auburn University, Auburn, AL	null
1	65	Auburn University, Auburn, AL	Purdue University, West Lafayette, IN
1	66	Auburn University, Auburn, AL	Purdue University
1	67	Auburn University, Auburn, AL	Purdue University, West Lafayette, IN
1	68	Auburn University, Auburn, AL	Department of CSE, Hong Kong University of Science and Technology, Hong Kong. leichen@cse.ust.hk
1	69	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hongkong, China
1	70	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
1	71	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
1	72	Auburn University, Auburn, AL	State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing, China 100080
1	73	Auburn University, Auburn, AL	null
1	74	Auburn University, Auburn, AL	null
1	75	Auburn University, Auburn, AL	null
1	76	Auburn University, Auburn, AL	null
1	77	Auburn University, Auburn, AL	null
1	78	Auburn University, Auburn, AL	null
1	79	Auburn University, Auburn, AL	null
1	80	Auburn University, Auburn, AL	null
1	81	Auburn University, Auburn, AL	null
1	82	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
1	83	Auburn University, Auburn, AL	null
1	84	Auburn University, Auburn, AL	null
1	85	Auburn University, Auburn, AL	null
1	86	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
1	87	Auburn University, Auburn, AL	null
1	88	Auburn University, Auburn, AL	National Chiao Tung University, Taiwan
1	89	Auburn University, Auburn, AL	null
1	90	Auburn University, Auburn, AL	null
1	91	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
1	92	Auburn University, Auburn, AL	null
1	93	Auburn University, Auburn, AL	null
1	94	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong
1	95	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Kowloon, Hong Kong
1	96	Auburn University, Auburn, AL	null
1	97	Auburn University, Auburn, AL	null
1	98	Auburn University, Auburn, AL	null
1	99	Auburn University, Auburn, AL	Hong Kong University of Science and Technology
1	100	Auburn University, Auburn, AL	null
1	101	Auburn University, Auburn, AL	null
1	102	Auburn University, Auburn, AL	null
1	103	Auburn University, Auburn, AL	null
1	104	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
1	105	Auburn University, Auburn, AL	null
1	106	Auburn University, Auburn, AL	null
1	107	Auburn University, Auburn, AL	School of Mechanical and Electronic Engineering, Wuhan University of Technology, Wuhan, China 430070
1	108	Auburn University, Auburn, AL	null
1	109	Auburn University, Auburn, AL	null
1	110	Auburn University, Auburn, AL	null
1	111	Auburn University, Auburn, AL	Network Systems and Service Lab., Department of Computer Science, National University of Singapore, Kent Ridge, Singapore
1	112	Auburn University, Auburn, AL	null
1	113	Auburn University, Auburn, AL	null
1	114	Auburn University, Auburn, AL	null
1	115	Auburn University, Auburn, AL	Department of Mathematics, East China Normal University, Shanghai 200062, PR China
1	116	Auburn University, Auburn, AL	null
1	117	Auburn University, Auburn, AL	null
1	118	Auburn University, Auburn, AL	Department of Computer Science & Engineering, Nanjing University of Aeronautics & Astronautics, 29 Yudao Street, Nanjing 210016, China
1	119	Auburn University, Auburn, AL	null
1	120	Auburn University, Auburn, AL	School of Computing, National University of Singapore, 3 Science Drive 2, Singapore 117543, Singapore
1	121	Auburn University, Auburn, AL	Network Systems and Service Lab, Department of Computer Science, National University of Singapore, Singapore
1	122	Auburn University, Auburn, AL	null
1	123	Auburn University, Auburn, AL	null
1	124	Auburn University, Auburn, AL	null
1	125	Auburn University, Auburn, AL	Department of Automatic Control, Beijing University of Aeronautics and Astronautics, Beijing 100083, China
1	126	Auburn University, Auburn, AL	null
1	127	Auburn University, Auburn, AL	null
1	128	Auburn University, Auburn, AL	null
1	129	Auburn University, Auburn, AL	Aff1 Aff2
1	130	Auburn University, Auburn, AL	Network Systems and Service Lab, Department of Computer Science, National University of Singapore, Singapore, Singapore
1	131	Auburn University, Auburn, AL	null
1	132	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, HKSAR, P.R.China
1	133	Auburn University, Auburn, AL	Dept. of Electr. & Comput. Eng., Univ. of California, Davis, CA, USA
1	134	Auburn University, Auburn, AL	null
1	135	Auburn University, Auburn, AL	null
1	136	Auburn University, Auburn, AL	Dept. of Electr. & Comput. Eng., Univ. of California, Davis, CA, USA
1	137	Auburn University, Auburn, AL	Marvell Semicond., Sunnyvale, CA
1	138	Auburn University, Auburn, AL	Keyeye Commun., Sacramento
1	139	Auburn University, Auburn, AL	null
1	140	Auburn University, Auburn, AL	null
1	141	Auburn University, Auburn, AL	null
1	142	Auburn University, Auburn, AL	null
1	143	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
1	144	Auburn University, Auburn, AL	null
1	145	Auburn University, Auburn, AL	Computer Science Department, Hong Kong University of Science and Technology, Hong Kong, China
1	146	Auburn University, Auburn, AL	null
1	147	Auburn University, Auburn, AL	null
1	148	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
1	149	Auburn University, Auburn, AL	Hong Kong University of Science and Technology
1	150	Auburn University, Auburn, AL	null
1	151	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
1	152	Auburn University, Auburn, AL	null
1	153	Auburn University, Auburn, AL	Department of Electrical and Computer Engineering, University of Waterloo, 200 University Avenue West, Waterloo, Ontario, Canada N2L 3G1
1	154	Auburn University, Auburn, AL	Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Kowloon, Hong Kong, China
1	155	Auburn University, Auburn, AL	The Hong Kong University of Science and Technology, Hong Kong, Hong Kong
1	156	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
1	157	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong
1	158	Auburn University, Auburn, AL	null
1	159	Auburn University, Auburn, AL	Purdue University, West Lafayette, IN, USA
1	160	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
1	161	Auburn University, Auburn, AL	null
1	162	Auburn University, Auburn, AL	Linköping University, Norrköping
1	163	Auburn University, Auburn, AL	Social Robotics Lab, Interactive and Digital Media Institute, Department of Electrical and Computer Engineering, National University of Singapore 117576
1	164	Auburn University, Auburn, AL	null
1	165	Auburn University, Auburn, AL	Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, 200062, PR China
1	166	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
1	167	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
1	168	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
1	169	Auburn University, Auburn, AL	Hong Kong University of Science and Technology, Hong Kong
1	170	Auburn University, Auburn, AL	null
1	171	Auburn University, Auburn, AL	null
1	172	Auburn University, Auburn, AL	null
1	173	Auburn University, Auburn, AL	null
1	174	Auburn University, Auburn, AL	null
1	175	Auburn University, Auburn, AL	null
1	176	Auburn University, Auburn, AL	null
1	177	Auburn University, Auburn, AL	Beijing Laboratory of Intelligent Information Technology, School of Computer Science, Beijing Institute of Technology, Beijing, P.R. China 100081
1	178	Auburn University, Auburn, AL	Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, 200062, China
1	179	Auburn University, Auburn, AL	Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, 200062, China
1	180	Auburn University, Auburn, AL	null
1	181	Auburn University, Auburn, AL	Computer Sciences Department, University of Wisconsin-Madison, Madison, WI 53706, USA
1	182	Auburn University, Auburn, AL	School of Electrical and Electronic Engineering, Nanyang Technological University, Nanyang Avenue, Singapore 639798, Singapore and School of Computing, National University of Singapore, 3 Science Drive 2, Singapore 117543, Singapore
1	183	Auburn University, Auburn, AL	null
1	184	Auburn University, Auburn, AL	null
1	185	Auburn University, Auburn, AL	School of Electrical and Electronic Engineering, Nanyang Technological University, Nanyang Avenue, Singapore 639798, Singapore and School of Computing, National University of Singapore, 3 Science Drive 2, Singapore 117543, Singapore
1	186	Auburn University, Auburn, AL	null
1	187	Auburn University, Auburn, AL	Educational Testing Service, Princeton, NJ
1	188	Auburn University, Auburn, AL	Educational Testing Service, Princeton, NJ
1	189	Auburn University, Auburn, AL	null
1	190	Auburn University, Auburn, AL	Hong Kong University of Science and Technology,
1	191	Auburn University, Auburn, AL	Hong Kong University of Science and Technology,
1	192	Auburn University, Auburn, AL	null
1	193	Auburn University, Auburn, AL	University of Waterloo (Canada)
1	194	Auburn University, Auburn, AL	null
1	195	Auburn University, Auburn, AL	null
2	3	Auburn, AL	IBM China Software Development Lab, China
2	4	Auburn, AL	null
2	5	Auburn, AL	null
2	6	Auburn, AL	null
2	7	Auburn, AL	null
2	8	Auburn, AL	HKUST, Kowloon, HKSAR, P. R. China
2	9	Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
2	10	Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
2	11	Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, Hong Kong
2	12	Auburn, AL	null
2	13	Auburn, AL	null
2	14	Auburn, AL	Wayne State University
2	15	Auburn, AL	null
2	16	Auburn, AL	null
2	17	Auburn, AL	null
2	18	Auburn, AL	null
2	19	Auburn, AL	null
2	20	Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
2	21	Auburn, AL	Department of Computer Science and Engineering, HKUST, Hong Kong, China
2	22	Auburn, AL	Dept of Computer Science & Engineering, HKUST, HKSAR, P.R.China
2	23	Auburn, AL	Hong Kong of Science and Technology, Hong Kong, China
2	24	Auburn, AL	null
2	25	Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
2	26	Auburn, AL	Hong Kong University of Science and Technology, HKSAR, P.R.China
2	27	Auburn, AL	Hong Kong Univ. of Sci. & Tech., Hong Kong, China
2	28	Auburn, AL	Hong Kong University of Science and Technology, Hong Kong, China
2	29	Auburn, AL	Hong Kong Univ. of Sci. & Tech.
2	30	Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, China
2	31	Auburn, AL	null
2	32	Auburn, AL	null
2	33	Auburn, AL	Shanghai Jiaotong University, China
2	34	Auburn, AL	null
2	35	Auburn, AL	null
2	36	Auburn, AL	null
2	37	Auburn, AL	null
2	38	Auburn, AL	null
2	39	Auburn, AL	null
2	40	Auburn, AL	School of Computer Science, Wuhan University, Wuhan 430079, China
2	41	Auburn, AL	null
2	42	Auburn, AL	Hong Kong University of Science and Technology
2	43	Auburn, AL	Hong Kong University of Science and Technology
2	44	Auburn, AL	null
2	45	Auburn, AL	University of Wisconsin
2	46	Auburn, AL	null
2	47	Auburn, AL	null
2	48	Auburn, AL	null
2	49	Auburn, AL	Hong Kong University of Science and Technology. leichen@cs.ust.hk
2	50	Auburn, AL	Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong. leichen@cse.ust.hk
2	51	Auburn, AL	Dept. of Computer Science and Engineering, Hong Kong University of Sci. and Tech., Clear Water Bay, Hong Kong, China. leichen@cse.ust.hk
2	52	Auburn, AL	Computer Sciences Department, University of Wisconsin - Madison, 1210 West Dayton Street, Madison, WI, 53705, USA. chenl@cs.wisc.edu
